,first_name,second_name,position,assists,goals_scored,total_points,threat_rank,influence_rank,creativity_rank,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,points_per_million
396,Jamaal,Lascelles,DEF,0,1,73,255,184,386,2076,31,28.1,403.0,125.0,3,358,55.7,8,0,5,4.2,17.38095238095238
397,Ciaran,Clark,DEF,0,2,49,252,224,414,1186,14,14.9,331.4,128.0,2,216,47.6,4,0,3,4.3,11.395348837209303
398,Yoshinori,Muto,FWD,0,0,9,413,464,413,207,7,15.4,12.6,12.0,0,25,3.7,0,0,0,5.1,1.7647058823529413
399,Jose Luis,Mato Sanmartín,FWD,0,0,0,640,648,644,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
400,Martin,Dubravka,GK,0,0,143,645,6,649,3420,58,0.0,1019.0,0.0,7,719,102.0,11,0,0,5.1,28.039215686274513
401,Karl,Darlow,GK,0,0,0,538,576,561,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
402,Frederick,Woodman,GK,0,0,0,460,512,492,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
403,Miguel,Almirón,MID,2,4,109,44,142,71,3020,48,450.2,481.6,750.0,5,356,168.0,12,0,5,5.8,18.79310344827586
404,Christian,Atsu,MID,3,0,37,343,361,209,738,15,186.7,121.4,55.0,0,104,36.3,3,0,2,5.3,6.981132075471699
405,Sung-yueng,Ki,MID,0,0,4,623,454,362,135,6,39.8,17.8,0.0,0,18,5.8,0,0,0,4.7,0.851063829787234
406,Jonjo,Shelvey,MID,2,6,105,114,94,35,2118,34,597.4,559.4,344.0,15,437,150.4,8,0,3,4.9,21.428571428571427
407,Sean,Longstaff,MID,2,1,44,233,288,187,1370,26,217.1,235.8,155.0,0,181,60.8,2,1,2,5.0,8.8
408,Isaac,Hayden,MID,4,1,73,206,199,182,2220,36,227.6,368.6,189.0,3,309,78.5,8,1,4,4.4,16.59090909090909
409,Danny,Rose,DEF,0,0,47,357,249,181,1753,28,230.8,288.4,44.0,0,290,56.5,5,0,7,5.3,8.867924528301888
410,Joelinton Cássio,Apolinário de Lira,FWD,2,2,78,52,225,82,2678,46,433.4,330.8,641.0,3,236,140.5,9,0,7,5.5,14.181818181818182
411,Jack,Colback,MID,0,0,0,537,575,560,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
412,Jacob,Murphy,MID,0,0,0,624,640,631,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.7,0.0
413,Jetro,Willems,DEF,2,2,64,200,217,200,1492,24,196.0,345.4,198.0,6,283,74.1,3,0,0,4.3,14.883720930232558
414,Rolando,Aarons,MID,0,0,0,630,642,636,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.8,0.0
415,Allan,Saint-Maximin,MID,5,3,92,66,169,91,1860,22,423.4,434.0,542.0,7,321,139.8,8,0,0,5.2,17.692307692307693
416,Emil,Krafth,DEF,1,0,37,362,323,382,1015,23,28.8,184.4,39.0,2,187,25.2,3,0,0,4.3,8.604651162790699
417,Andy,Carroll,FWD,4,0,34,189,353,230,617,10,162.0,136.6,211.0,0,87,51.1,2,0,1,5.4,6.296296296296296
418,Matthew,Longstaff,MID,0,2,27,349,382,345,572,11,51.6,102.8,49.0,2,104,20.4,1,0,1,4.5,6.0
419,Dwight,Gayle,FWD,2,4,58,112,305,290,842,15,86.2,217.0,348.0,10,190,64.7,4,0,2,5.0,11.6
420,Robert,Elliot,GK,0,0,0,475,525,506,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
421,Thomas,Allan,MID,0,0,0,592,616,606,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
422,Kelland,Watts,DEF,0,0,1,472,495,503,16,1,0.0,2.0,0.0,0,3,0.2,0,0,0,3.9,0.25641025641025644
423,Liam,Gibson,DEF,0,0,0,480,529,511,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
424,Nabil,Bentaleb,MID,0,0,19,394,381,277,747,16,101.0,104.6,20.0,0,113,22.5,2,0,2,4.7,4.042553191489362
425,Valentino,Lazaro,MID,0,1,19,365,394,287,472,13,88.1,84.2,38.0,0,81,21.0,0,1,0,5.3,3.5849056603773586
426,Jack,Young,MID,0,0,0,593,617,607,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
427,Timm,Klose,DEF,0,0,9,360,362,450,585,13,2.6,121.2,42.0,0,77,16.6,0,0,0,4.3,2.0930232558139537
428,Ben,Godfrey,DEF,0,0,38,263,75,334,2644,62,57.0,602.8,119.0,0,447,78.3,3,1,3,4.4,8.636363636363635
429,Maximillian,Aarons,DEF,2,0,66,170,88,104,3240,71,385.2,566.6,237.0,3,489,119.0,5,0,7,4.2,15.714285714285714
430,Christoph,Zimmermann,DEF,1,0,35,332,200,392,1430,27,25.5,366.4,62.0,1,247,45.6,3,0,3,4.4,7.954545454545454
431,Jamal,Lewis,DEF,0,1,48,249,161,161,2301,56,262.2,439.0,130.0,3,384,83.3,3,0,4,4.4,10.909090909090908
432,Grant,Hanley,DEF,0,0,23,313,229,446,1261,25,3.6,318.8,76.0,1,214,40.0,2,0,4,4.0,5.75
433,Teemu,Pukki,FWD,3,11,139,16,108,107,2884,59,379.5,545.0,1202.0,21,444,211.8,6,0,3,6.4,21.71875
434,Dennis,Srbeny,FWD,0,1,13,381,430,447,41,2,3.4,44.2,25.0,1,50,7.0,0,0,0,5.2,2.5
435,Tim,Krul,GK,0,0,109,615,2,626,3240,68,0.0,1063.0,0.0,10,668,106.3,5,0,4,4.6,23.695652173913047
436,Michael,McGovern,GK,0,0,11,503,410,533,158,6,0.0,65.0,0.0,2,46,6.5,0,0,0,4.1,2.682926829268293
437,Mario,Vrancic,MID,0,1,29,256,360,270,624,19,107.9,123.0,123.0,1,116,35.4,0,0,3,6.2,4.67741935483871
438,Emiliano,Buendía,MID,7,1,94,98,51,6,2458,54,1196.7,711.6,401.0,12,464,231.1,3,1,6,6.0,15.666666666666666
439,Onel,Hernández,MID,2,1,52,83,294,176,1374,32,235.5,227.2,445.0,0,173,90.5,1,0,0,5.3,9.81132075471698
440,Marco,Stiepermann,MID,0,0,32,145,363,206,1173,32,188.1,120.2,277.0,0,96,58.5,1,0,6,5.0,6.4
441,Kenny,McLean,MID,1,1,77,148,130,90,2965,63,423.9,505.8,274.0,0,424,120.4,5,0,5,4.8,16.041666666666668
442,Todd,Cantwell,MID,2,6,111,50,127,56,2484,54,493.1,516.4,656.0,10,410,165.9,6,0,6,4.5,24.666666666666668
443,Moritz,Leitner,MID,0,0,16,345,378,255,683,16,127.7,106.8,53.0,0,102,28.8,1,0,1,4.3,3.7209302325581395
444,Alexander,Tettey,MID,1,1,67,222,204,261,2339,44,116.5,358.0,173.0,3,404,64.9,5,0,5,4.4,15.227272727272727
445,Tom,Trybull,MID,0,0,28,292,314,337,1128,25,55.4,198.2,92.0,0,172,34.7,2,0,2,4.3,6.511627906976744
446,Josip,Drmic,FWD,0,1,26,175,415,318,636,13,67.3,59.6,231.0,0,67,35.3,0,1,0,5.3,4.90566037735849
447,Patrick,Roberts,MID,0,0,3,643,482,476,24,2,0.6,4.4,0.0,0,12,0.5,0,0,0,5.0,0.6
448,Ralf,Fahrmann,GK,0,0,1,554,486,573,21,1,0.0,4.0,0.0,0,6,0.4,0,0,0,4.4,0.22727272727272727
449,Sam,Byram,DEF,0,0,32,184,260,265,1292,23,109.2,273.2,218.0,2,201,60.2,3,0,4,4.3,7.441860465116279
450,Philip,Heise,DEF,0,0,0,459,511,491,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
451,Ibrahim,Amadou,MID,0,0,18,372,328,406,756,20,18.3,177.2,31.0,0,122,22.7,1,0,1,4.5,4.0
452,Adam,Idah,FWD,0,0,13,352,461,407,219,9,18.2,13.8,47.0,0,25,7.1,0,0,0,4.4,2.954545454545454
453,Archie,Mair,GK,0,0,0,492,541,523,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
454,Akin,Famewo,DEF,0,0,1,470,521,501,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,3.9,0.25641025641025644
455,Ondrej,Duda,MID,1,0,24,273,368,162,723,9,261.6,115.8,105.0,0,131,48.3,3,0,0,4.4,5.454545454545454
456,Lukas,Rupp,MID,0,0,19,296,405,266,692,18,109.1,70.2,88.0,0,79,26.4,1,0,1,4.4,4.3181818181818175
457,Josh,Martin,MID,0,0,5,402,475,473,32,2,0.8,6.6,17.0,0,14,2.5,0,0,0,4.5,1.1111111111111112
458,Jordan,Thomas,DEF,0,0,1,496,545,527,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,4.0,0.25
459,Daniel,Adshead,MID,0,0,0,602,625,615,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
460,Lys,Mousset,FWD,4,6,84,70,240,227,1223,15,163.1,303.0,530.0,11,248,98.1,3,0,1,4.3,19.53488372093023
461,Enda,Stevens,DEF,4,2,142,119,67,42,3345,39,554.5,641.0,338.0,8,639,153.5,13,0,7,5.2,27.307692307692307
462,Kieron,Freeman,DEF,0,0,2,520,563,477,6,0,0.3,0.0,0.0,0,5,0.0,0,0,0,4.2,0.47619047619047616
463,Jack,O'Connell,DEF,1,0,111,165,85,160,2915,28,262.3,576.6,246.0,6,552,108.6,12,0,4,4.5,24.666666666666668
464,George,Baldock,DEF,4,2,142,167,93,58,3420,39,485.7,559.8,241.0,7,602,128.6,13,0,7,5.0,28.4
465,John,Egan,DEF,1,2,133,61,64,394,3187,33,25.4,641.4,587.0,9,592,125.4,13,1,3,4.7,28.29787234042553
466,Richard,Stearman,DEF,0,0,0,452,507,485,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
467,John,Lundstram,DEF,4,5,144,82,134,106,2452,29,382.9,502.8,449.0,15,539,133.9,10,0,5,4.6,31.30434782608696
468,Billy,Sharp,FWD,2,3,57,113,330,210,1037,10,186.2,175.4,348.0,9,159,69.9,4,1,1,5.2,10.961538461538462
469,Jake,Eastwood,GK,0,0,0,548,582,569,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
470,Mark,Duffy,MID,0,0,0,649,655,652,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.2,0.0
471,John,Fleck,MID,2,5,101,94,121,28,2515,30,648.8,527.4,419.0,13,464,159.6,8,0,8,4.7,21.48936170212766
472,Oliver,Norwood,MID,3,1,98,282,74,18,3089,36,808.8,608.4,100.0,6,563,151.8,13,0,8,4.7,20.851063829787233
473,David,McGoldrick,FWD,2,2,65,62,238,156,1810,18,268.4,303.4,584.0,6,201,115.2,7,0,2,5.4,12.037037037037036
474,Chris,Basham,DEF,1,0,123,274,52,192,3242,37,212.1,707.6,103.0,6,639,102.7,13,0,4,4.6,26.73913043478261
475,Simon,Moore,GK,0,0,3,540,443,562,180,6,0.0,28.0,0.0,0,23,2.8,0,0,0,4.3,0.6976744186046512
476,Luke,Freeman,MID,0,0,13,380,426,300,360,5,77.4,46.2,25.0,0,38,14.9,1,0,2,5.0,2.6
477,Phil,Jagielka,DEF,0,0,6,443,402,440,240,6,4.8,75.4,2.0,0,50,8.2,0,0,0,4.1,1.4634146341463417
478,Callum,Robinson,MID,2,1,33,232,397,308,669,6,72.8,79.8,156.0,1,73,30.4,2,0,1,4.9,6.73469387755102
479,Ravel,Morrison,MID,0,0,1,438,600,474,12,0,0.6,0.0,4.0,0,0,0.2,0,0,0,4.5,0.2222222222222222
480,Dean,Henderson,GK,1,0,160,399,48,430,3240,33,10.0,718.8,18.0,16,688,74.8,13,0,2,5.2,30.769230769230766
481,Ben,Osborn,MID,0,0,19,329,399,268,590,4,108.5,78.4,65.0,0,84,25.3,2,0,0,4.7,4.042553191489362
482,Oliver,McBurnie,FWD,1,6,86,38,174,208,2105,25,186.9,424.4,830.0,6,300,143.7,9,0,4,5.5,15.636363636363637
483,Michael,Verrips,GK,0,0,0,562,589,579,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
484,Muhamed,Bešić,MID,0,0,9,375,436,401,243,2,21.5,34.2,29.0,0,40,8.5,0,0,2,4.3,2.0930232558139537
485,Leon,Clarke,FWD,0,0,2,431,485,461,33,2,1.6,4.0,6.0,0,3,1.0,0,0,0,4.4,0.45454545454545453
486,Jack,Rodwell,MID,0,0,1,571,499,587,15,0,0.0,1.2,0.0,0,3,0.1,0,0,0,4.5,0.2222222222222222
487,Jack,Robinson,DEF,0,0,14,441,377,375,504,11,30.4,106.8,2.0,2,87,14.0,1,0,0,4.0,3.5
488,Sander,Berge,MID,1,1,40,301,347,320,943,11,66.0,152.4,82.0,3,147,30.3,4,0,0,4.7,8.51063829787234
489,Richairo,Zivkovic,FWD,0,0,5,388,468,384,107,4,28.6,9.4,22.0,0,15,6.1,0,0,0,4.7,1.0638297872340425
490,Panagiotis,Retsos,DEF,0,0,0,590,613,604,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
491,Jannik,Vestergaard,DEF,0,1,51,212,201,295,1496,26,81.3,363.8,183.0,6,286,62.8,4,0,3,4.5,11.333333333333334
492,Ryan,Bertrand,DEF,1,1,75,174,164,49,2742,52,538.5,436.8,234.0,0,432,121.1,7,1,3,4.8,15.625
493,Yan,Valery,DEF,1,0,18,312,370,353,778,20,44.2,112.0,77.0,0,93,23.3,1,0,1,4.6,3.91304347826087
494,Jan,Bednarek,DEF,1,1,84,290,46,351,3057,57,45.5,729.8,95.0,5,539,87.5,7,0,4,4.4,19.09090909090909
495,Jack,Stephens,DEF,3,1,85,287,90,276,2451,39,101.5,566.2,97.0,8,432,76.6,7,1,4,4.4,19.318181818181817
496,Maya,Yoshida,DEF,0,0,10,310,385,444,558,18,3.7,96.8,77.0,1,85,17.7,1,0,1,4.1,2.439024390243903
497,Kayne,Ramsay,DEF,0,0,0,471,522,502,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
498,Charlie,Austin,FWD,0,0,0,661,662,663,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,6.0,0.0
499,Danny,Ings,FWD,2,22,198,6,8,69,2800,44,458.3,1010.0,1558.0,40,736,302.4,6,0,3,7.6,26.05263157894737
500,Michael,Obafemi,FWD,2,3,45,172,334,250,655,12,130.7,170.8,235.0,2,165,53.4,3,0,1,4.9,9.183673469387754
501,Shane,Long,FWD,3,2,62,68,318,159,1386,20,264.8,190.8,536.0,4,159,99.4,5,0,0,4.6,13.478260869565219
502,Sam,Gallagher,FWD,0,0,0,577,601,591,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
503,Fraser,Forster,GK,0,0,0,516,560,544,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
504,Alex,McCarthy,GK,0,0,104,572,61,429,2520,35,10.0,652.0,0.0,8,491,66.0,7,0,0,4.5,23.11111111111111
505,Angus,Gunn,GK,0,0,29,524,303,550,900,25,0.0,219.4,0.0,3,166,22.1,2,0,0,4.2,6.904761904761904
506,Nathan,Redmond,MID,4,4,107,42,126,47,2763,51,539.1,517.2,752.0,8,412,181.2,7,0,2,6.2,17.258064516129032
507,James,Ward-Prowse,MID,4,5,117,65,20,9,3420,60,989.9,864.6,548.0,8,587,240.7,9,0,9,5.7,20.526315789473685
508,Mohamed,Elyounoussi,MID,0,0,0,650,656,653,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.2,0.0
509,Stuart,Armstrong,MID,4,5,98,86,178,153,1706,25,274.9,418.2,431.0,10,301,112.4,7,0,4,5.2,18.846153846153847
510,Mario,Lemina,MID,0,0,0,618,638,628,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.6,0.0
511,Pierre-Emile,Højbjerg,MID,3,0,75,105,138,65,2750,51,469.0,493.0,368.0,1,412,133.1,7,0,5,4.8,15.625
512,Tyreke,Johnson,MID,0,0,0,566,593,583,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
513,Callum,Slattery,MID,0,0,0,561,588,578,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
514,Oriol,Romeu Vidal,MID,0,0,51,322,223,155,1855,38,272.9,333.2,69.0,1,301,67.6,5,0,5,4.3,11.86046511627907
515,Kyle,Walker-Peters,DEF,1,0,32,351,335,267,944,12,108.6,168.2,48.0,2,194,32.2,2,0,1,4.4,7.2727272727272725
516,Che,Adams,FWD,4,4,78,71,295,212,1095,17,184.9,226.2,524.0,8,242,92.3,4,0,0,5.3,14.716981132075473
517,Moussa,Djenepo,MID,2,2,40,161,299,234,920,14,153.4,224.4,252.0,3,151,62.9,2,1,4,5.2,7.692307692307692
518,Wesley,Hoedt,DEF,0,0,0,527,569,553,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
519,Sofiane,Boufal,MID,3,0,34,152,349,196,753,17,203.7,149.4,267.0,0,99,62.0,1,0,2,5.5,6.181818181818182
520,Kevin,Danso,DEF,1,0,9,429,416,391,275,8,26.0,58.4,6.0,0,46,8.9,1,1,0,4.2,2.142857142857143
521,Daniel,N'Lundulu,FWD,0,0,0,564,591,581,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
522,Harry,Lewis,GK,0,0,0,484,533,515,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
523,William,Smallbone,MID,2,0,24,359,406,342,389,4,53.2,70.2,43.0,1,84,16.5,3,0,0,4.5,5.333333333333333
524,Nathan,Tella,MID,0,0,1,401,492,597,2,0,0.0,3.0,17.0,0,3,2.0,0,0,0,4.5,0.2222222222222222
525,Jake,Vokins,DEF,0,0,2,440,469,409,90,1,16.7,8.4,3.0,0,10,2.8,0,0,0,4.0,0.5
526,Alexandre,Jankewitz,MID,0,0,0,608,630,619,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
527,Will,Ferry,MID,0,0,0,599,623,613,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
528,Jacob,Maddox,MID,0,0,0,579,603,593,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
529,Ben,Davies,DEF,0,0,41,291,256,220,1430,19,172.4,279.8,94.0,2,223,54.4,4,0,6,5.3,7.735849056603774
530,Jan,Vertonghen,DEF,1,1,62,331,186,336,1644,24,56.1,398.4,63.0,5,346,51.9,4,0,2,5.2,11.923076923076923
531,Toby,Alderweireld,DEF,2,2,97,213,33,201,2957,39,196.0,773.6,182.0,6,576,115.2,7,0,7,5.3,18.30188679245283
532,Davinson,Sánchez,DEF,2,0,64,302,104,374,2431,37,31.0,550.0,82.0,4,443,66.5,4,0,6,5.3,12.075471698113208
533,Kieran,Trippier,DEF,0,0,0,660,661,662,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.5,0.0
534,Juan,Foyth,DEF,0,0,3,634,453,420,66,3,12.5,18.6,0.0,0,9,3.1,0,0,1,4.8,0.625
535,Serge,Aurier,DEF,7,1,124,160,60,53,2699,33,508.1,655.2,252.0,15,623,141.6,9,1,2,5.1,24.31372549019608
536,Harry,Kane,FWD,2,18,158,23,24,103,2588,36,391.0,843.8,1071.0,26,587,230.6,6,0,4,11.0,14.363636363636363
537,Vincent,Janssen,FWD,0,0,0,578,602,592,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
538,Hugo,Lloris,GK,0,0,98,653,91,655,1808,21,0.0,564.6,0.0,13,422,56.5,6,0,0,5.3,18.49056603773585
539,Paulo,Gazzaniga,GK,0,0,58,504,156,427,1612,26,10.0,449.8,0.0,6,300,46.1,2,0,1,4.1,14.146341463414636
540,Heung-Min,Son,MID,13,11,169,18,32,32,2478,32,606.1,800.6,1144.0,18,544,254.6,7,2,0,9.7,17.422680412371136
541,Christian,Eriksen,MID,2,2,48,179,271,117,1090,18,348.9,262.4,225.0,6,205,83.3,1,0,5,8.6,5.5813953488372094
542,Bamidele,Alli,MID,6,8,117,56,118,126,1845,25,328.6,531.2,627.0,12,349,148.9,4,0,2,8.3,14.096385542168674
543,Lucas,Rodrigues Moura da Silva,MID,5,4,100,43,137,64,2235,29,477.1,494.6,751.0,3,330,172.1,6,0,3,7.0,14.285714285714286
544,Erik,Lamela,MID,5,2,65,120,296,149,1203,12,284.2,226.2,337.0,2,220,84.5,5,0,3,5.7,11.403508771929824
545,Harry,Winks,MID,0,0,52,315,203,128,2223,31,323.4,361.8,74.0,0,369,76.1,6,0,9,5.2,10.0
546,Victor,Wanyama,MID,0,0,1,622,501,471,24,2,0.9,1.2,0.0,0,5,0.2,0,0,1,4.7,0.2127659574468085
547,Moussa,Sissoko,MID,1,2,69,207,216,152,2451,31,275.7,346.0,189.0,0,386,81.0,7,0,8,4.8,14.375
548,Eric,Dier,MID,2,0,36,341,243,280,1340,23,100.2,297.2,56.0,0,172,45.6,3,0,5,4.8,7.5
549,Luke,Amos,MID,0,0,0,558,586,576,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
550,Oliver,Skipp,MID,0,0,7,530,459,460,74,1,1.6,15.2,0.0,0,23,1.8,0,0,0,4.2,1.6666666666666665
551,Tanguy,Ndombele,MID,2,2,45,259,259,203,1002,17,194.8,274.2,122.0,2,220,59.2,1,0,3,5.8,7.758620689655173
552,Troy,Parrott,FWD,0,0,2,553,503,482,6,0,0.1,0.2,0.0,0,6,0.0,0,0,0,4.3,0.46511627906976744
553,Giovani,Lo Celso,MID,3,0,54,218,239,67,1482,18,459.4,303.2,176.0,3,250,93.9,6,0,6,7.3,7.397260273972603
554,Ryan,Sessegnon,MID,0,0,9,367,427,361,341,5,39.9,45.4,34.0,0,41,11.9,0,0,0,5.4,1.6666666666666665
555,Georges-Kévin,Nkoudou,MID,0,0,1,398,651,647,2,0,0.0,0.0,18.0,0,3,1.8,0,0,0,5.0,0.2
556,Alfie,Whiteman,GK,0,0,0,482,531,513,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
557,Michel,Vorm,GK,0,0,0,514,558,542,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
558,Brandon,Austin,GK,0,0,0,487,536,518,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
559,Japhet,Tanganga,DEF,0,0,17,390,354,408,525,7,17.2,134.4,20.0,0,100,17.1,2,0,1,3.9,4.3589743589743595
560,Gedson,Carvalho Fernandes,MID,0,0,7,393,457,370,62,1,34.3,17.2,20.0,0,20,7.2,0,0,0,4.6,1.5217391304347827
561,Steven,Bergwijn,MID,1,3,43,239,332,207,699,9,187.3,174.2,147.0,5,141,50.8,2,0,2,6.9,6.231884057971014
562,Harvey,White,MID,0,0,0,607,629,618,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
563,Dennis,Cirkin,DEF,0,0,0,501,550,532,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
564,José,Holebas,DEF,1,0,21,333,333,193,1022,28,208.4,171.4,62.0,0,153,44.1,2,0,5,4.6,4.565217391304349
565,Christian,Kabasele,DEF,2,0,73,227,143,339,2250,35,55.3,477.0,164.0,4,382,69.9,7,2,1,4.3,16.976744186046513
566,Adam,Masina,DEF,0,1,66,268,211,198,1815,31,201.3,351.2,109.0,4,281,66.4,6,0,3,4.3,15.348837209302326
567,Adrian,Mariappa,DEF,0,0,26,370,306,302,1509,33,75.2,216.6,32.0,1,185,31.7,3,1,4,4.1,6.341463414634147
568,Francisco,Femenía Far,DEF,1,0,54,336,202,132,2236,46,320.9,363.2,58.0,0,366,74.4,5,0,5,4.2,12.857142857142856
569,Craig,Cathcart,DEF,0,0,77,339,150,368,2488,37,34.8,458.0,57.0,3,441,55.1,9,0,7,4.1,18.78048780487805
570,Daryl,Janmaat,DEF,1,0,36,354,367,269,606,5,108.4,116.0,46.0,7,148,27.1,4,0,1,4.0,9.0
571,Marc,Navarro,DEF,0,0,0,467,518,498,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
572,Sebastian,Prödl,DEF,0,0,1,421,496,480,56,0,0.1,1.8,8.0,0,3,1.0,0,0,0,3.9,0.25641025641025644
573,Troy,Deeney,FWD,2,10,109,40,113,109,2224,39,378.5,536.0,801.0,15,403,171.4,6,0,3,6.2,17.580645161290324
574,Gerard,Deulofeu,FWD,5,4,88,32,149,33,2097,33,602.3,458.4,896.0,9,330,195.4,8,0,3,6.1,14.426229508196721
575,Andre,Gray,FWD,1,2,39,139,379,252,741,17,129.5,106.2,287.0,2,117,51.2,0,0,1,5.5,7.090909090909091
576,Isaac,Success Ajayi,FWD,0,0,4,403,479,415,65,3,13.6,6.2,17.0,0,8,3.7,0,0,1,4.7,0.851063829787234
577,Ben,Foster,GK,0,0,137,404,17,426,3420,64,10.1,904.6,17.0,17,686,93.5,9,0,1,4.9,27.959183673469386
578,Pontus,Dahlberg,GK,0,0,0,529,571,555,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
579,Abdoulaye,Doucouré,MID,4,4,113,48,119,48,3156,61,539.0,529.6,667.0,9,459,173.4,10,0,9,5.4,20.925925925925924
580,Roberto,Pereyra,MID,0,3,60,109,286,143,1641,27,293.4,237.8,350.0,0,194,88.0,5,0,4,5.6,10.714285714285715
581,Will,Hughes,MID,1,1,62,151,210,97,2249,46,413.1,352.2,270.0,3,265,103.6,5,0,9,5.3,11.69811320754717
582,Tom,Cleverley,MID,0,1,33,183,331,185,964,26,219.2,174.8,221.0,2,153,61.6,1,0,2,4.8,6.875
583,Ken,Sema,MID,0,0,0,626,641,633,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.7,0.0
584,Etienne,Capoue,MID,4,0,78,277,141,134,2627,48,313.6,482.8,102.0,7,394,90.0,8,0,8,4.8,16.25
585,Nathaniel,Chalobah,MID,1,0,36,342,338,251,919,14,130.3,162.2,55.0,2,142,34.5,2,0,1,4.4,8.181818181818182
586,Domingos,Quina,MID,0,0,4,425,472,472,18,2,0.8,7.4,7.0,0,10,1.5,0,0,0,4.3,0.9302325581395349
587,Craig,Dawson,DEF,0,2,61,97,103,317,2359,49,67.5,550.6,403.0,2,353,102.1,4,0,6,4.8,12.708333333333334
588,Danny,Welbeck,FWD,1,2,39,110,359,348,813,15,51.5,128.2,350.0,3,93,53.0,1,0,0,5.8,6.724137931034483
589,Heurelho da Silva,Gomes,GK,0,0,0,533,573,558,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
590,Ismaïla,Sarr,MID,7,5,107,53,189,101,2023,35,391.9,392.0,637.0,7,300,142.2,6,0,1,5.9,18.135593220338983
591,Dimitri,Foulquier,DEF,0,0,1,458,471,469,57,6,1.0,8.0,0.0,0,12,1.0,0,0,0,3.9,0.25641025641025644
592,Ayotomiwa,Dele-Bashiru,MID,0,0,0,559,587,577,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
593,João Pedro,Junqueira de Jesus,FWD,0,0,3,424,484,434,22,1,6.4,4.2,8.0,0,8,1.7,0,0,0,4.8,0.625
594,Ignacio,Pussetto,MID,0,0,6,445,441,439,67,3,5.0,29.4,2.0,0,20,3.6,0,0,1,4.6,1.3043478260869565
595,Adalberto,Peñaranda,FWD,0,0,0,581,604,594,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
596,Aaron,Cresswell,DEF,0,3,79,214,114,78,2727,51,441.0,535.4,180.0,5,444,115.9,5,0,7,4.5,17.555555555555557
