,first_name,second_name,position,assists,goals_scored,total_points,threat_rank,influence_rank,creativity_rank,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,points_per_million
365,Naby,Keita,MID,1,2,67,117.0,254.0,185.0,1385,8,213.1,293.6,356.0,3,246,86.3,10,0,0,7.1,9.43661971830986
366,Roberto,Firmino,FWD,8,12,160,13.0,44.0,37.0,2606,15,670.1,774.8,1240.0,24,647,267.8,19,0,0,9.3,17.204301075268816
367,Xherdan,Shaqiri,MID,5,6,88,148.0,208.0,116.0,1052,6,344.7,363.6,282.0,4,302,99.1,7,0,2,6.8,12.941176470588236
368,Alisson,Ramses Becker,GK,0,0,176,441.0,76.0,466.0,3420,22,0.1,677.0,0.0,9,771,67.6,21,0,1,5.9,29.83050847457627
369,Daniel,Sturridge,FWD,1,2,34,207.0,363.0,258.0,498,5,117.6,117.6,186.0,2,121,41.7,2,0,1,5.6,6.071428571428572
370,Divock,Origi,FWD,1,3,32,202.0,341.0,353.0,364,2,45.0,143.4,195.0,1,122,38.2,3,0,0,5.0,6.4
371,Rafael,Camacho,MID,0,0,1,441.0,488.0,471.0,1,1,0.0,2.0,0.0,0,3,0.2,0,0,0,5.0,0.2
372,Curtis,Jones,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
373,Riyad,Mahrez,MID,4,7,102,46.0,156.0,80.0,1331,9,450.8,459.4,731.0,14,349,164.1,4,0,0,8.2,12.439024390243903
374,Ederson,Santana de Moraes,GK,1,0,169,441.0,127.0,375.0,3420,23,33.0,535.2,0.0,6,700,56.8,20,0,2,5.7,29.649122807017545
375,Claudio,Bravo,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.8,0.0
376,John,Stones,DEF,0,0,83,345.0,203.0,262.0,1761,15,115.5,376.6,49.0,9,431,54.1,9,0,1,5.2,15.961538461538462
377,Vincent,Kompany,DEF,0,1,58,339.0,227.0,356.0,1220,7,44.2,329.0,55.0,4,294,43.0,6,0,6,5.2,11.153846153846153
378,Nicolás,Otamendi,DEF,0,0,70,251.0,262.0,341.0,1233,7,53.7,281.2,143.0,5,335,47.8,9,0,1,6.0,11.666666666666666
379,Kyle,Walker,DEF,1,1,150,208.0,139.0,81.0,2776,17,448.4,498.8,183.0,11,684,113.1,18,0,3,6.4,23.4375
380,Danilo Luiz,da Silva,DEF,0,1,46,294.0,324.0,257.0,805,7,118.0,165.2,99.0,7,202,38.2,4,0,1,4.8,9.583333333333334
381,Benjamin,Mendy,DEF,6,0,59,322.0,277.0,180.0,900,6,222.7,250.8,70.0,6,262,54.2,4,0,1,6.1,9.672131147540984
382,Aymeric,Laporte,DEF,3,3,177,153.0,38.0,172.0,3056,21,239.3,790.0,278.0,16,768,131.2,18,0,3,6.3,28.095238095238095
383,Fabian,Delph,DEF,1,0,29,379.0,331.0,289.0,722,9,97.8,153.8,24.0,2,186,27.5,3,1,1,5.3,5.471698113207547
384,Raheem,Sterling,MID,15,17,234,4.0,7.0,15.0,2770,19,937.4,1060.0,1572.0,25,743,357.1,17,0,3,11.7,20.0
385,David,Silva,MID,8,6,143,18.0,64.0,6.0,2399,14,1150.3,715.2,1092.0,14,614,295.8,16,0,2,8.5,16.823529411764707
386,Fernando,Luiz Rosa,MID,3,1,79,190.0,128.0,96.0,2375,15,396.8,534.6,208.0,4,444,114.2,12,0,5,5.3,14.90566037735849
387,Kevin,De Bruyne,MID,3,2,59,131.0,248.0,50.0,968,3,562.3,301.4,317.0,8,268,117.9,6,0,2,9.6,6.145833333333334
388,Ilkay,Gündogan,MID,3,6,113,83.0,123.0,22.0,2129,15,819.7,548.8,447.0,10,528,181.6,13,0,3,5.4,20.925925925925924
389,Leroy,Sané,MID,12,10,156,25.0,62.0,40.0,1857,14,645.0,716.8,1039.0,13,520,240.3,9,0,1,9.3,16.774193548387096
390,Bernardo Mota,Veiga de Carvalho e Silva,MID,8,7,154,20.0,37.0,11.0,2849,22,1026.3,796.4,1069.0,17,649,289.6,15,0,3,7.8,19.743589743589745
391,Phil,Foden,MID,0,1,25,190.0,391.0,242.0,328,0,133.8,85.0,208.0,3,93,42.6,2,0,0,4.5,5.555555555555555
392,Brahim,Diaz,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.7,0.0
393,Oleksandr,Zinchenko,MID,3,0,44,315.0,263.0,147.0,1151,4,278.6,279.2,77.0,1,230,63.5,9,0,1,4.7,9.361702127659575
394,Sergio,Agüero,FWD,11,21,201,2.0,17.0,57.0,2457,15,523.7,946.6,1685.0,26,740,315.4,17,0,4,12.0,16.75
395,Gabriel Fernando,de Jesus,FWD,3,7,79,33.0,194.0,138.0,1017,11,300.5,395.2,864.0,7,259,156.3,2,0,1,9.9,7.979797979797979
396,Arijanet,Muric,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
397,Philippe,Sandler,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
398,David,de Gea,GK,0,0,120,441.0,28.0,471.0,3420,54,0.0,846.0,0.0,7,636,84.5,7,0,1,5.7,21.052631578947366
399,Sergio,Romero,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.9,0.0
400,Chris,Smalling,DEF,0,1,56,216.0,163.0,379.0,2127,36,31.0,453.4,176.0,3,335,66.0,4,0,1,5.6,10.0
401,Phil,Jones,DEF,1,0,43,353.0,250.0,355.0,1261,17,44.8,300.8,42.0,3,273,39.0,3,0,1,5.1,8.431372549019608
402,Luke,Shaw,DEF,5,1,91,146.0,104.0,63.0,2591,39,505.6,586.2,287.0,11,489,138.1,6,0,11,5.1,17.84313725490196
403,Marcos,Rojo,DEF,0,0,2,329.0,429.0,439.0,209,5,3.1,42.2,63.0,0,15,10.9,0,0,2,4.9,0.4081632653061224
404,Antonio,Valencia,DEF,0,0,17,421.0,415.0,269.0,466,5,111.2,61.4,6.0,1,92,17.9,2,0,2,6.4,2.65625
405,Matteo,Darmian,DEF,0,0,14,419.0,392.0,371.0,443,8,34.9,84.2,7.0,2,83,12.6,1,0,0,4.6,3.0434782608695654
406,Daley,Blind,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
407,Eric,Bailly,DEF,0,0,16,365.0,357.0,438.0,636,13,3.4,125.0,35.0,0,109,16.5,1,1,0,5.0,3.2
408,Victor,Lindelöf,DEF,1,1,85,271.0,130.0,313.0,2600,40,75.3,533.0,118.0,9,527,72.8,6,0,1,4.9,17.346938775510203
409,Ashley,Young,DEF,3,2,73,262.0,119.0,38.0,2568,44,650.5,554.4,124.0,4,450,133.0,4,1,8,5.7,12.807017543859649
410,José Diogo,Dalot Teixeira,DEF,2,0,27,297.0,314.0,157.0,1009,18,259.0,184.4,94.0,0,171,53.7,1,0,3,5.3,5.09433962264151
411,Alexis,Sánchez,MID,5,1,47,135.0,302.0,140.0,869,10,297.2,207.6,307.0,1,168,81.1,2,0,3,10.0,4.7
412,Nemanja,Matic,MID,0,1,59,208.0,145.0,167.0,2437,37,247.9,477.6,183.0,2,371,90.9,6,1,6,5.0,11.8
413,Juan,Mata,MID,4,3,70,161.0,273.0,76.0,1284,15,464.0,258.4,262.0,7,274,98.6,5,0,3,6.1,11.475409836065575
414,Marouane,Fellaini,MID,2,0,26,250.0,321.0,326.0,746,14,65.6,172.2,145.0,0,119,38.1,1,0,1,4.8,5.416666666666667
415,Ander,Herrera,MID,3,2,62,163.0,193.0,175.0,1397,18,234.6,399.2,257.0,6,302,89.2,5,0,4,5.0,12.4
416,Jesse,Lingard,MID,3,4,78,100.0,244.0,136.0,1657,26,306.1,310.0,395.0,5,270,101.1,3,0,3,6.7,11.641791044776118
417,Anthony,Martial,MID,4,10,122,42.0,131.0,65.0,1613,25,503.3,532.8,755.0,13,389,178.9,5,0,2,7.2,16.944444444444443
418,Paul,Pogba,MID,10,13,179,12.0,5.0,21.0,3007,43,822.3,1096.8,1246.0,19,648,316.9,8,0,6,8.6,20.813953488372093
419,Scott,McTominay,MID,0,2,38,214.0,319.0,374.0,862,18,33.1,175.4,180.0,4,152,38.8,1,0,1,4.2,9.047619047619047
420,Frederico,Rodrigues de Paula Santos,MID,2,1,40,305.0,317.0,193.0,1039,19,203.2,177.6,87.0,3,180,46.9,1,0,2,5.3,7.547169811320755
421,Marcus,Rashford,FWD,7,10,128,21.0,83.0,54.0,2331,35,542.3,650.0,1064.0,14,425,224.6,6,1,3,7.3,17.534246575342465
422,Romelu,Lukaku,FWD,1,12,115,23.0,121.0,122.0,2126,38,330.2,550.6,1052.0,14,361,193.5,4,0,4,10.7,10.74766355140187
423,Andreas,Pereira,MID,1,1,27,326.0,351.0,236.0,590,13,139.5,132.8,67.0,2,115,33.8,1,0,5,4.5,6.0
424,Lee,Grant,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.8,0.0
425,Angel,Gomes,MID,0,0,2,398.0,475.0,442.0,25,1,2.3,5.2,18.0,0,4,2.6,0,0,0,5.0,0.4
426,James,Garner,MID,0,0,1,441.0,498.0,471.0,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,4.5,0.2222222222222222
427,Tahith,Chong,MID,0,0,2,357.0,472.0,443.0,37,1,2.1,6.2,39.0,0,3,4.7,0,0,0,4.5,0.4444444444444444
428,Mason,Greenwood,FWD,0,0,4,300.0,447.0,357.0,115,2,43.3,24.0,90.0,0,12,15.7,0,0,0,4.5,0.8888888888888888
429,Robert,Elliot,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
430,Karl,Darlow,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
431,Martin,Dubravka,GK,0,0,131,441.0,41.0,471.0,3420,48,0.0,783.6,0.0,10,647,78.4,11,0,1,5.0,26.2
432,DeAndre,Yedlin,DEF,2,1,63,277.0,175.0,93.0,2472,41,406.3,436.4,113.0,1,325,95.8,5,1,6,4.5,14.0
433,Ciaran,Clark,DEF,0,3,42,287.0,255.0,393.0,857,15,25.0,293.2,105.0,4,194,42.6,2,0,1,4.5,9.333333333333334
434,Jamaal,Lascelles,DEF,1,0,95,277.0,89.0,350.0,2745,36,46.8,632.4,113.0,8,539,79.6,10,0,4,4.7,20.21276595744681
435,Paul,Dummett,DEF,0,0,67,335.0,180.0,292.0,1986,27,94.0,424.2,58.0,3,365,57.6,7,0,1,4.4,15.227272727272727
436,Florian,Lejeune,DEF,0,0,35,332.0,300.0,305.0,1054,13,82.5,211.6,59.0,0,209,35.3,4,0,0,4.4,7.954545454545454
437,Javier,Manquillo,DEF,3,0,53,372.0,286.0,247.0,1098,16,127.3,231.0,28.0,5,231,38.8,4,0,2,4.3,12.325581395348838
438,Chancel,Mbemba,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
439,Matt,Ritchie,MID,8,2,110,81.0,65.0,14.0,2927,40,973.8,712.4,448.0,7,504,213.6,10,0,9,5.8,18.96551724137931
440,Jonjo,Shelvey,MID,1,1,39,246.0,289.0,111.0,943,13,351.7,226.2,154.0,2,170,73.2,5,0,1,5.3,7.358490566037736
441,Mohamed,Diamé,MID,0,0,56,193.0,243.0,304.0,2162,32,82.9,310.8,204.0,0,213,60.0,7,0,3,4.8,11.666666666666668
442,Christian,Atsu,MID,1,1,55,128.0,297.0,149.0,1481,18,273.0,218.8,331.0,0,175,82.3,6,0,2,5.1,10.784313725490197
443,Jacob,Murphy,MID,1,0,16,387.0,417.0,378.0,296,8,31.1,53.6,22.0,0,50,10.7,1,0,0,4.7,3.404255319148936
444,Mikel,Merino,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
445,Isaac,Hayden,MID,4,1,69,176.0,187.0,139.0,1857,25,298.8,412.0,232.0,5,306,94.4,7,1,3,4.3,16.046511627906977
446,Sung-yueng,Ki,MID,1,0,38,348.0,325.0,158.0,1298,20,258.4,163.2,45.0,1,197,46.7,4,0,2,4.7,8.085106382978724
447,Dwight,Gayle,FWD,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,6.0,0.0
448,Ayoze,Pérez,FWD,2,12,141,28.0,41.0,47.0,2916,35,585.6,783.6,954.0,19,541,232.1,11,0,2,6.1,23.114754098360656
449,Jose Luis,Mato Sanmartín,FWD,0,2,30,144.0,359.0,369.0,586,15,35.9,121.4,290.0,3,89,44.6,1,0,1,4.7,6.382978723404255
450,Robert Kenedy,Nunes do Nascimento,MID,1,1,50,140.0,298.0,204.0,1337,18,187.9,212.8,297.0,1,161,69.8,6,0,1,4.7,10.638297872340425
451,Fabian,Schär,DEF,1,4,93,183.0,78.0,230.0,2000,23,148.6,669.4,220.0,9,403,103.8,7,0,12,4.5,20.666666666666668
452,Yoshinori,Muto,FWD,0,1,24,253.0,407.0,324.0,514,10,66.8,71.8,140.0,0,65,27.4,1,0,1,5.6,4.285714285714286
453,Salomón,Rondón,FWD,8,11,148,11.0,85.0,74.0,2601,31,468.0,645.6,1249.0,20,466,236.0,9,0,1,5.9,25.08474576271186
454,Federico,Fernández,DEF,2,0,47,322.0,217.0,329.0,1482,24,63.7,350.0,70.0,5,277,48.5,3,0,2,4.4,10.681818181818182
455,Jamie,Sterry,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
456,Sean,Longstaff,MID,1,1,26,285.0,355.0,318.0,686,9,71.8,130.4,106.0,1,117,30.9,3,0,2,4.5,5.777777777777778
457,Frederick,Woodman,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
458,Callum,Roberts,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
459,Miguel,Almirón,MID,2,0,28,174.0,359.0,201.0,758,11,189.8,121.4,235.0,0,107,54.6,3,0,0,6.0,4.666666666666667
460,Antonio,Barreca,DEF,0,0,1,441.0,496.0,471.0,4,0,0.0,0.2,0.0,0,3,0.0,0,0,0,4.1,0.24390243902439027
461,Kelland,Watts,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
462,Lewis,Cass,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
463,Danny,Ings,FWD,3,7,90,37.0,177.0,114.0,1650,27,346.9,433.8,808.0,11,310,158.4,5,0,1,5.4,16.666666666666664
464,Alex,McCarthy,GK,0,0,73,441.0,105.0,471.0,2250,44,0.0,585.2,0.0,6,414,58.6,4,0,1,4.3,16.976744186046513
465,Fraser,Forster,GK,0,0,2,441.0,449.0,471.0,90,3,0.0,22.2,0.0,0,13,2.2,0,0,0,4.2,0.47619047619047616
466,Ryan,Bertrand,DEF,0,1,56,264.0,229.0,106.0,2160,42,379.4,326.8,123.0,1,291,82.6,6,0,8,4.8,11.666666666666668
467,Maya,Yoshida,DEF,1,0,44,204.0,201.0,338.0,1518,29,57.4,387.0,189.0,4,278,63.4,3,0,0,4.1,10.731707317073171
468,Cédric,Soares,DEF,2,1,52,290.0,245.0,178.0,1493,31,226.5,309.0,103.0,7,273,63.9,4,0,4,4.2,12.38095238095238
469,Jack,Stephens,DEF,0,1,47,251.0,195.0,327.0,1697,35,65.5,394.4,143.0,4,282,60.4,3,0,4,4.2,11.19047619047619
470,Sam,McQueen,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
471,Jan,Bednarek,DEF,1,0,49,299.0,93.0,274.0,2150,37,108.8,616.0,91.0,3,365,81.9,3,0,7,4.0,12.25
472,Wesley,Hoedt,DEF,0,0,29,354.0,260.0,405.0,1170,24,20.0,283.6,41.0,3,206,34.7,4,0,2,4.2,6.904761904761904
473,Steven,Davis,MID,1,0,9,431.0,433.0,360.0,97,4,41.6,38.8,2.0,2,39,8.2,0,0,0,4.6,1.956521739130435
474,James,Ward-Prowse,MID,0,7,94,103.0,102.0,32.0,1940,41,695.8,592.0,387.0,15,390,167.4,3,0,4,5.1,18.43137254901961
475,Oriol,Romeu Vidal,MID,0,1,55,262.0,161.0,225.0,2131,37,158.4,455.2,124.0,3,282,74.0,6,0,11,4.2,13.095238095238095
476,Pierre-Emile,Højbjerg,MID,3,4,90,91.0,93.0,85.0,2760,59,445.6,616.0,421.0,8,477,148.8,4,2,7,4.4,20.454545454545453
477,Sofiane,Boufal,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.5,0.0
478,Joshua,Sims,MID,1,0,11,338.0,450.0,407.0,208,6,18.5,21.8,56.0,0,27,9.6,0,0,0,4.4,2.5
479,Nathan,Redmond,MID,5,6,137,29.0,80.0,24.0,3272,58,802.3,665.4,950.0,12,433,241.4,9,0,3,5.5,24.90909090909091
480,Mario,Lemina,MID,2,1,50,206.0,242.0,184.0,1612,37,214.7,313.0,188.0,2,270,71.6,4,0,5,4.7,10.638297872340425
481,Stuart,Armstrong,MID,4,3,75,108.0,246.0,98.0,1421,26,392.4,305.6,379.0,3,269,107.5,5,0,2,5.1,14.705882352941178
482,Mohamed,Elyounoussi,MID,0,0,28,183.0,380.0,177.0,785,10,228.3,94.2,220.0,0,91,54.2,4,0,0,6.0,4.666666666666667
483,Shane,Long,FWD,2,5,66,93.0,278.0,208.0,1260,24,179.2,248.6,417.0,5,191,84.2,2,0,3,4.7,14.042553191489361
484,Charlie,Austin,FWD,2,2,46,96.0,328.0,263.0,970,17,115.3,158.4,405.0,1,117,67.4,5,0,1,5.5,8.363636363636363
485,Manolo,Gabbiadini,FWD,0,1,23,232.0,403.0,316.0,468,12,72.7,74.4,167.0,3,56,30.8,0,0,0,5.6,4.107142857142858
486,Guido,Carrillo,FWD,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.5,0.0
487,Angus,Gunn,GK,0,0,47,441.0,282.0,471.0,1080,18,0.0,239.2,0.0,4,206,23.8,3,0,0,4.3,10.930232558139535
488,Jannik,Vestergaard,DEF,0,0,50,289.0,110.0,312.0,2027,31,76.6,576.6,104.0,0,396,75.9,4,0,2,4.6,10.869565217391305
489,Matt,Targett,DEF,3,1,36,213.0,240.0,107.0,1185,25,366.8,314.2,181.0,3,229,86.2,0,0,2,4.2,8.571428571428571
490,Michael,Obafemi,FWD,1,1,13,260.0,414.0,390.0,134,3,27.4,62.6,127.0,0,46,21.6,0,0,1,5.0,2.6
491,Yan,Valery,DEF,1,2,54,242.0,226.0,250.0,1709,30,124.7,329.4,157.0,0,251,60.7,3,1,3,4.1,13.170731707317074
492,Tyreke,Johnson,MID,0,0,1,441.0,498.0,471.0,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,4.5,0.2222222222222222
493,Kayne,Ramsay,DEF,0,0,1,441.0,464.0,471.0,90,3,0.0,11.2,0.0,0,9,1.1,0,0,0,4.0,0.25
494,Callum,Slattery,MID,0,0,4,379.0,457.0,440.0,110,1,2.6,15.8,24.0,0,12,4.2,0,0,0,4.5,0.8888888888888888
495,Sam,Gallagher,FWD,0,0,4,441.0,498.0,463.0,32,1,0.3,0.0,0.0,0,6,0.0,0,0,0,4.5,0.8888888888888888
496,Alfie,Jones,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
497,Hugo,Lloris,GK,0,0,145,441.0,26.0,471.0,2970,33,0.0,858.2,0.0,10,691,86.0,12,0,0,5.4,26.85185185185185
498,Michel,Vorm,GK,0,0,5,441.0,413.0,471.0,180,4,0.0,66.8,0.0,1,36,6.6,0,0,0,4.7,1.0638297872340425
499,Toby,Alderweireld,DEF,0,0,107,178.0,72.0,237.0,2921,31,139.1,690.2,229.0,7,651,105.7,12,0,3,6.0,17.833333333333332
500,Danny,Rose,DEF,4,0,86,186.0,219.0,90.0,1792,16,416.6,343.6,216.0,5,352,97.6,8,0,5,5.8,14.827586206896552
501,Jan,Vertonghen,DEF,0,1,67,233.0,167.0,260.0,1911,23,116.7,445.4,165.0,7,390,72.7,6,1,3,5.9,11.35593220338983
502,Ben,Davies,DEF,0,0,66,216.0,200.0,159.0,1837,26,256.6,388.2,176.0,5,361,82.3,6,0,2,5.6,11.785714285714286
503,Kieran,Trippier,DEF,5,1,118,267.0,98.0,20.0,2275,23,827.0,601.6,121.0,16,573,155.0,10,0,2,6.0,19.666666666666668
504,Kyle,Walker-Peters,DEF,3,0,28,394.0,370.0,280.0,374,4,104.9,107.4,20.0,4,112,23.1,2,0,1,4.2,6.666666666666666
505,Davinson,Sánchez,DEF,2,1,78,208.0,162.0,332.0,1941,22,60.3,454.2,183.0,4,412,70.0,6,0,2,5.8,13.448275862068966
506,Serge,Aurier,DEF,2,0,24,348.0,333.0,276.0,562,9,108.4,151.6,45.0,0,116,30.5,2,0,1,5.7,4.2105263157894735
507,Eric,Dier,MID,0,3,56,267.0,210.0,228.0,1504,18,150.1,363.4,121.0,3,269,63.6,5,0,4,4.7,11.914893617021276
508,Mousa,Dembélé,MID,0,0,14,438.0,419.0,408.0,512,6,17.5,51.0,1.0,0,74,7.1,1,0,1,4.9,2.8571428571428568
509,Erik,Lamela,MID,4,4,67,84.0,270.0,120.0,965,12,339.9,263.8,441.0,5,231,104.1,4,0,2,5.9,11.35593220338983
510,Christian,Eriksen,MID,12,8,161,38.0,23.0,7.0,2770,37,1148.7,876.0,801.0,15,675,283.0,8,0,3,9.2,17.5
511,Bamidele,Alli,MID,4,5,94,51.0,151.0,87.0,1822,21,436.6,467.2,681.0,8,356,158.5,8,0,4,8.8,10.681818181818182
512,Victor,Wanyama,MID,0,1,24,312.0,367.0,353.0,511,4,45.0,113.2,80.0,2,105,23.9,3,0,2,4.9,4.897959183673469
513,Heung-Min,Son,MID,8,12,159,27.0,71.0,62.0,2033,23,508.0,690.6,1002.0,17,489,219.9,10,1,2,8.6,18.488372093023255
514,Harry,Winks,MID,0,1,53,320.0,266.0,217.0,1589,17,168.6,268.2,71.0,3,275,50.7,6,0,4,5.5,9.636363636363637
515,Moussa,Sissoko,MID,3,0,76,203.0,227.0,104.0,2329,28,380.7,329.0,193.0,3,395,90.2,11,0,2,4.9,15.510204081632653
516,Lucas,Rodrigues Moura da Silva,MID,2,10,131,52.0,118.0,92.0,2115,18,415.6,556.4,650.0,8,340,161.9,14,0,3,6.9,18.98550724637681
517,Fernando,Llorente,FWD,4,1,41,135.0,346.0,202.0,681,8,189.5,138.0,307.0,3,104,63.1,2,0,2,5.1,8.03921568627451
518,Harry,Kane,FWD,6,17,160,8.0,29.0,88.0,2423,31,430.0,824.6,1359.0,24,561,261.3,9,0,5,12.6,12.6984126984127
519,Georges-Kévin,Nkoudou,MID,1,0,4,441.0,453.0,416.0,4,0,14.3,19.0,0.0,0,17,3.3,0,0,0,4.8,0.8333333333333334
520,Luke,Amos,MID,0,0,1,441.0,486.0,466.0,2,0,0.1,2.2,0.0,0,3,0.2,0,0,0,4.3,0.23255813953488372
521,Paulo,Gazzaniga,GK,0,0,13,441.0,394.0,471.0,270,2,0.0,82.8,0.0,0,64,8.2,1,0,0,4.5,2.888888888888889
522,Alfie,Whiteman,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
523,Oliver,Skipp,MID,0,0,12,409.0,436.0,401.0,214,1,20.5,35.2,12.0,0,40,7.0,2,0,0,4.5,2.6666666666666665
524,Juan,Foyth,DEF,0,1,35,342.0,278.0,333.0,888,12,59.8,248.6,53.0,4,172,36.3,3,1,3,5.0,7.0
525,Timothy,Eyoma,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
526,Kazaiah,Sterling,FWD,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
527,George,Marsh,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
528,Vincent,Janssen,FWD,0,0,3,337.0,472.0,447.0,36,0,1.6,6.2,57.0,0,4,6.5,0,0,0,4.5,0.6666666666666666
529,Heurelho,Gomes,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
530,Pontus,Dahlberg,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
531,Younes,Kaboul,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
532,Craig,Cathcart,DEF,0,3,93,161.0,60.0,392.0,3095,54,25.5,719.6,262.0,5,552,100.8,6,0,2,4.5,20.666666666666668
533,Sebastian,Prödl,DEF,0,0,1,441.0,498.0,471.0,13,0,0.0,0.0,0.0,0,2,0.0,0,0,0,4.2,0.23809523809523808
534,José,Holebas,DEF,7,3,93,235.0,86.0,43.0,2392,41,598.2,642.4,164.0,10,437,140.6,5,1,12,4.8,19.375
535,Miguel,Britos,DEF,0,0,3,441.0,438.0,463.0,184,5,0.3,28.4,0.0,0,22,2.9,0,0,0,4.3,0.6976744186046512
536,Christian,Kabasele,DEF,0,0,36,204.0,215.0,396.0,1584,29,24.0,355.2,189.0,1,212,56.7,3,1,2,4.4,8.181818181818182
537,Daryl,Janmaat,DEF,2,0,50,271.0,218.0,187.0,1520,22,212.2,346.2,118.0,6,274,67.8,3,0,3,4.9,10.204081632653061
538,Adrian,Mariappa,DEF,0,0,57,314.0,191.0,330.0,1924,32,61.9,404.6,79.0,2,334,54.5,5,0,3,4.2,13.571428571428571
539,Francisco,Femenía Far,DEF,1,1,66,305.0,182.0,164.0,2043,40,252.9,420.2,87.0,6,412,76.0,4,0,1,4.2,15.714285714285714
540,Marvin,Zeegelaar,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
541,Marc,Navarro,DEF,0,0,2,431.0,456.0,435.0,84,3,5.3,16.0,2.0,0,12,2.3,0,0,0,4.2,0.47619047619047616
542,Adam,Masina,DEF,1,0,26,375.0,305.0,320.0,1002,20,70.8,201.0,27.0,1,165,30.1,2,0,5,4.3,6.046511627906977
543,Nathaniel,Chalobah,MID,0,0,10,368.0,435.0,403.0,265,7,20.2,35.6,31.0,0,42,8.8,0,0,2,4.4,2.2727272727272725
544,Tom,Cleverley,MID,0,1,25,356.0,378.0,373.0,470,7,33.4,97.4,40.0,2,87,17.2,3,0,2,5.0,5.0
545,Etienne,Capoue,MID,3,1,79,248.0,81.0,181.0,2944,48,219.2,656.6,152.0,8,496,102.8,8,1,14,4.8,16.458333333333336
546,Abdoulaye,Doucouré,MID,7,5,124,48.0,53.0,53.0,3061,56,544.1,735.6,709.0,14,550,198.9,5,0,7,5.8,21.379310344827587
547,Roberto,Pereyra,MID,4,6,122,43.0,157.0,61.0,2817,53,512.7,458.4,744.0,13,432,171.8,6,0,3,5.9,20.677966101694913
548,Will,Hughes,MID,4,2,87,79.0,179.0,91.0,2419,39,416.0,429.2,451.0,5,320,129.6,7,0,5,4.9,17.755102040816325
